Process Name,PID,DLLs
svchost.exe,8660,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll,; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; sechost.dll; bcrypt.dll; windowsudkservices.shellcommon.dll; clbcatq.dll; twinapi.appcore.dll; WinTypes.dll; ShellCommonCommonProxyStub.dll; windows.staterepositorycore.dll; windows.staterepositoryclient.dll; OLEAUT32.dll; rometadata.dll; uxtheme.dll"
HxTsr.exe,8788,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; apphelp.dll; combase.dll; ucrtbase.dll; Microsoft.Applications.Telemetry.Windows.dll; RPCRT4.dll,; ole32.dll; MSVCP140_APP.dll; msvcp_win.dll; vccorlib140_app.DLL; OLEAUT32.dll; GDI32.dll; win32u.dll; gdi32full.dll; VCRUNTIME140_1_APP.dll; VCRUNTIME140_APP.dll; USER32.dll; HxOutlookBackground.dll; sechost.dll; bcrypt.dll; hxcomm.dll; shcore.dll; cryptsp.dll; WS2_32.dll; IMM32.DLL; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll; Windows.Storage.ApplicationData.dll; twinapi.appcore.dll; WinTypes.dll; Windows.ApplicationModel.dll; windows.staterepositorycore.dll; Windows.Globalization.dll; Bcp47Langs.dll; OneCoreCommonProxyStub.dll; bcp47mrm.dll; profapi.dll; Windows.Networking.Connectivity.dll; USERENV.dll; profext.dll; Windows.Networking.HostName.dll; Windows.Energy.dll; windows.storage.dll; PROPSYS.dll; Windows.System.Launcher.dll; msvcp110_win.dll; shlwapi.dll; rometadata.dll; Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll; mrmcorer.dll; HxComm.Ipc.Proxies.dll; windows.staterepositoryclient.dll; Windows.UI.dll; uxtheme.dll; WinRtTracing.dll; threadpoolwinrt.dll"
dllhost.exe,9028,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll,; clbcatq.dll; sechost.dll; bcrypt.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; uxtheme.dll; webplatstorageserver.dll; OLEAUT32.dll; advapi32.dll; iertutil.dll; netutils.dll; srvcli.dll; windows.storage.dll; wintypes.dll; SHCORE.dll; shlwapi.dll; profapi.dll; ESENT.dll; CRYPTBASE.DLL; ole32.dll"
ctfmon.exe,9212,""
msedge.exe,9244,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; uxtheme.dll; MSCTF.dll"
RtkAudUService64.exe,9452,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; advapi32.dll; msvcrt.dll,; sechost.dll; bcrypt.dll; CRYPT32.dll; ntmarta.dll; cfgmgr32.dll; SETUPAPI.dll; windows.storage.dll; kernel.appcore.dll; USER32.dll; USERENV.dll; win32u.dll; GDI32.dll; winmmbase.dll; WTSAPI32.dll; gdi32full.dll; wintypes.dll; ole32.dll; SHLWAPI.dll; AVRT.dll; WININET.dll; IMM32.DLL; bcryptPrimitives.dll; uxtheme.dll; DEVOBJ.dll; MSCTF.dll; WINSTA.dll; WINTRUST.dll; MSASN1.dll; clbcatq.dll; MMDevApi.dll; RtkCfg64.dll; AudioSes.dll; shcore.dll; RltkAPOU64.dll; WINMM.dll; audioeng.dll; PROPSYS.dll"
UserOOBEBroker.exe,9572,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; RPCRT4.dll; USER32.dll; win32u.dll; GDI32.dll,; gdi32full.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; OLEAUT32.dll; IMM32.DLL; kernel.appcore.dll; bcryptPrimitives.dll; clbcatq.dll; propsys.dll; UserOOBE.dll; shcore.dll; CRYPT32.dll; samcli.dll; ole32.dll; USERENV.dll; netutils.dll; wintypes.dll; credui.dll; SLC.dll; wdscore.dll; dbghelp.dll; dbgcore.DLL; ActXPrxy.dll"
vgtray.exe,9620,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; WS2_32.dll; RPCRT4.dll; WLDAP32.dll; ucrtbase.dll; SHLWAPI.dll; msvcrt.dll; USER32.dll; win32u.dll,; GDI32.dll; gdi32full.dll; msvcp_win.dll; ADVAPI32.dll; sechost.dll; bcrypt.dll; SHELL32.dll; ole32.dll; combase.dll; IMM32.DLL; uxtheme.dll; MSCTF.dll; shcore.dll; windows.storage.dll; wintypes.dll; iphlpapi.dll"
BraveCrashHandler.exe,9676,""
svchost.exe,9796,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll,; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; IMM32.DLL; sechost.dll; bcrypt.dll; devicesflowbroker.dll; shcore.dll; OLEAUT32.dll; cfgmgr32.dll; twinapi.appcore.dll; dxcore.dll; clbcatq.dll; OneCoreUAPCommonProxyStub.dll; windows.staterepositorycore.dll"
WhatsApp.exe,9828,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; WhatsApp.dll; ole32.dll; msvcp_win.dll; ucrtbase.dll; GDI32.dll; win32u.dll; gdi32full.dll,; USER32.dll; combase.dll; RPCRT4.dll; advapi32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; OleAut32.dll; Normaliz.dll; crypt32.dll; ws2_32.dll; ncrypt.dll; iphlpapi.dll; wintypes.dll; sspicli.dll; mrt100_app.dll; e_sqlite3.dll; VCRUNTIME140_APP.dll; clrcompression.dll; mrt100.dll; kernel.appcore.dll; bcryptPrimitives.dll; rmclient.dll; IMM32.DLL; NTASN1.dll; twinapi.appcore.dll; Windows.UI.Xaml.dll; ntmarta.dll; powrprof.dll; UMPDC.dll; iertutil.dll; srvcli.dll; netutils.dll; shcore.dll; windows.staterepositorycore.dll; Windows.UI.dll; CoreMessaging.dll; OneCoreUAPCommonProxyStub.dll; uxtheme.dll; urlmon.dll; dxgi.dll; dxcore.dll; directxdatabasehelper.dll; d3d11.dll; aticfx64.dll; WINMM.dll; VERSION.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; SHELL32.dll; cfgmgr32.DLL; apphelp.dll; amdihk64.dll; SHLWAPI.dll; D3DSCache.dll; USERENV.dll; profext.dll; profapi.dll; d2d1.dll; dwrite.dll; TextShaping.dll; WhatsAppNative.dll; MSVCP140_APP.dll; CONCRT140_APP.dll; VCRUNTIME140_1_APP.dll; MMDevAPI.DLL; MFPlat.DLL; MFReadWrite.dll; vccorlib140_app.DLL; RTWorkQ.DLL; Windows.Storage.ApplicationData.dll; windows.storage.dll; PROPSYS.dll; windows.staterepositoryclient.dll; MrmCoreR.dll; bcp47mrm.dll; CryptoWinRT.dll; rometadata.dll; Windows.ApplicationModel.dll; Microsoft.UI.Xaml.dll; mskeyprotect.dll; DPAPI.DLL; CRYPTBASE.dll; Windows.System.Profile.SystemId.dll; CLIPC.dll; Windows.Energy.dll; Windows.UI.Xaml.Controls.dll; Bcp47Langs.dll; biwinrt.dll; wpnapps.dll; windowscodecs.dll; threadpoolwinrt.dll; msctf.dll; pfclient.dll; Windows.Networking.Connectivity.dll; Windows.Networking.HostName.dll; mswsock.dll; DNSAPI.dll; NSI.dll; dhcpcsvc6.DLL; dhcpcsvc.DLL; rasadhlp.dll; Windows.ApplicationModel.Store.dll; dbghelp.dll; dbgcore.DLL; fwpuclnt.dll; Windows.System.Diagnostics.dll; Windows.Globalization.dll; icu.dll; Windows.Media.dll; CompPkgSup.DLL; Geolocation.dll; Windows.Web.Http.dll; WINNSI.DLL; WININET.dll; ondemandconnroutehelper.dll; firewallapi.dll; fwbase.dll; WINHTTP.dll; windows.storage.onecore.dll; MSASN1.dll; WINTRUST.dll; CRYPTSP.dll; rsaenh.dll; schannel.DLL; ncryptsslp.dll; cryptnet.dll; webio.dll; certenroll.dll; certca.dll; gpapi.dll; Windows.Media.Devices.dll; DEVOBJ.dll; Windows.Devices.Enumeration.dll; DevDispItemProvider.dll; msxml6.dll"
svchost.exe,9872,""
svchost.exe,9908,""
ApplicationFrameHost.exe,10016,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; UxTheme.dll; combase.dll; RPCRT4.dll; GDI32.dll; win32u.dll; gdi32full.dll,; msvcp_win.dll; USER32.dll; IMM32.DLL; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll; dxgi.dll; dxcore.dll; clbcatq.dll; ApplicationFrame.dll; SHCORE.dll; sechost.dll; bcrypt.dll; OneCoreUAPCommonProxyStub.dll; MSCTF.dll; d3d11.dll; D3D10Warp.dll; directxdatabasehelper.dll; dcomp.dll; CoreMessaging.dll; advapi32.dll; CRYPTBASE.DLL; TWINAPI.dll; twinapi.appcore.dll; dwmapi.dll; UIAutomationCore.DLL; OLEAUT32.dll; PROPSYS.dll; d2d1.dll; SHELL32.dll; windows.staterepositorycore.dll; bcp47mrm.dll; profapi.dll; StartTileData.dll; CRYPT32.dll; IPHLPAPI.DLL; windows.storage.dll; wintypes.dll; shlwapi.dll; USERENV.dll; SspiCli.dll; ole32.dll; CFGMGR32.dll; StructuredQuery.dll; edputil.dll; Windows.Graphics.dll; windowscodecs.dll; PhotoMetadataHandler.dll; RTMediaFrame.dll; Windows.UI.Xaml.dll; ntmarta.dll; powrprof.dll; UMPDC.dll; textinputframework.dll; TextShaping.dll; windows.staterepositoryclient.dll"
RuntimeBroker.exe,10044,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; msvcp_win.dll; combase.dll; RPCRT4.dll; kernel.appcore.dll; msvcrt.dll,; bcryptPrimitives.dll; powrprof.dll; UMPDC.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; sechost.dll; bcrypt.dll; clbcatq.dll; windows.storage.dll; wintypes.dll; OneCoreUAPCommonProxyStub.dll; OLEAUT32.dll; StructuredQuery.dll; shcore.dll; profapi.dll; propsys.dll; NaturalLanguage6.dll; CRYPT32.dll; cryptsp.dll; NLSData0416.dll; MLS6.dll; MSWB7.dll; ole32.dll; shlwapi.dll; SHELL32.dll; urlmon.dll; netutils.dll; iertutil.dll; srvcli.dll; advapi32.dll; Windows.Storage.Search.dll; coml2.dll; apphelp.dll; comctl32.dll; Secur32.dll; SSPICLI.DLL; MLANG.dll; WININET.dll; uxtheme.dll"
RadeonSoftware.exe,10168,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; msvcp_win.dll; ucrtbase.dll; shcore.dll,; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; dwmapi.dll; RPCRT4.dll; combase.dll; SHLWAPI.dll; SHELL32.dll; Normaliz.dll; VERSION.dll; CRYPT32.dll; WS2_32.dll; WTSAPI32.dll; SETUPAPI.dll; ole32.dll; POWRPROF.dll; OLEAUT32.dll; WININET.dll; dxva2.dll; dxgi.dll; d3d11.dll; WINHTTP.dll; urlmon.dll; d3d9.dll; IPHLPAPI.DLL; dbghelp.dll; pdh.dll; Qt6Quick.dll; Qt6Widgets.dll; Qt6WebEngineQuick.dll; Qt6Multimedia.dll; Qt6Gui.dll; Qt6Qml.dll; Qt6Xml.dll; Qt6Sql.dll; MSVCP140.dll; Qt6Core.dll; wevtapi.dll; msi.dll; OPENGL32.dll; VCRUNTIME140.dll; VCRUNTIME140_1.dll; netutils.dll; srvcli.dll; iertutil.dll; Qt6QmlModels.dll; Qt6Network.dll; Qt6WebEngineCore.dll; Qt6OpenGL.dll; COMDLG32.dll; MSVCP140_2.dll; MSVCP140_1.dll; Qt6WebChannel.dll; WINMM.dll; USERENV.dll; MPR.dll; AUTHZ.dll; NETAPI32.dll; GLU32.dll; UxTheme.dll; dxcore.dll; DNSAPI.dll; Secur32.dll; COMCTL32.dll; CFGMGR32.dll; PROPSYS.dll; ncrypt.dll; BluetoothApis.dll; HID.DLL; WINUSB.DLL; Qt6Positioning.dll; USP10.dll; dhcpcsvc.DLL; CRYPTBASE.DLL; DEVOBJ.dll; SSPICLI.DLL; dbgcore.DLL; DWrite.dll; IMM32.DLL; UMPDC.dll; NTASN1.dll; bcryptPrimitives.dll; NSI.dll; windows.storage.dll; wintypes.dll; profapi.dll; kernel.appcore.dll; atiadlxx.dll; PSAPI.DLL; WINTRUST.dll; MSASN1.dll; directxdatabasehelper.dll; mfplat.dll; RTWorkQ.DLL; mf.dll; clbcatq.dll; windows.staterepositorycore.dll; Windows.Globalization.dll; Bcp47Langs.dll; MSCTF.dll; qsqlite.dll; edputil.dll; Windows.StateRepositoryPS.dll; virtdisk.dll; Wldp.dll; appresolver.dll; OneCoreUAPCommonProxyStub.dll; WINSTA.dll; apphelp.dll; D3DSCache.dll; twinapi.appcore.dll; LINKINFO.dll; Windows.System.Launcher.dll; msvcp110_win.dll; ADDL_COMMON.dll; netprofm.dll; npmproxy.dll; ondemandconnroutehelper.dll; mswsock.dll; WINNSI.DLL; rasadhlp.dll; qwindows.dll; fwpuclnt.dll; AppXDeploymentClient.dll; atig6pxx.dll; atio6axx.dll; amdihk64.dll; schannel.DLL; qwindowsvistastyle.dll; ncryptsslp.dll; DPAPI.DLL; CRYPTSP.dll; rsaenh.dll; cryptnet.dll; wbemprox.dll; wbemcomn.dll; wbemsvc.dll; fastprox.dll; amsi.dll; MpOav.dll; workerscriptplugin.dll; Qt6QmlWorkerScript.dll; qtquickcontrols2plugin.dll; Qt6QuickControls2.dll; Qt6QuickTemplates2.dll; qtquickcontrols2windowsstyleplugin.dll; qtquickcontrols2fusionstyleplugin.dll; qtquickcontrols2basicstyleplugin.dll; qtquickcontrols2implplugin.dll; Qt6QuickControls2Impl.dll; qtgraphicaleffectsplugin.dll; quickwindowplugin.dll; qtquicktemplates2plugin.dll; qquicklayoutsplugin.dll; Qt6QuickLayouts.dll; qtquickdialogsplugin.dll; Qt6QuickDialogs2.dll; Qt6QuickDialogs2Utils.dll; Qt6QuickDialogs2QuickImpl.dll; qgif.dll; qicns.dll; qico.dll; qjpeg.dll; qpdf.dll; Qt6Pdf.dll; qsvg.dll; Qt6Svg.dll; qtga.dll; qwbmp.dll; qwebp.dll; napinsp.dll; pnrpnsp.dll; winrnr.dll; wshbth.dll; nlansp_c.dll; dhcpcsvc6.DLL; FirewallAPI.dll; fwbase.dll; FWPolicyIOMgr.dll; qtquickcontrols2fusionstyleimplplugin.dll; qtgraphicaleffectsprivateplugin.dll; Qt6ShaderTools.dll; qtquickcontrols2nativestyleplugin.dll; qtwebenginequickplugin.dll; dataexchange.dll; TextShaping.dll; textinputframework.dll; msmpeg2vdec.dll; mfperfhelper.dll; msvproc.dll; ntmarta.dll; Windows.UI.dll; mscms.dll; MMDevApi.dll; wlanapi.dll; MobileNetworking.dll; Windows.Media.dll; aticfx64.dll; atiuxp64.dll; atidxx64.dll"
msedge.exe,10200,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; dbghelp.dll; ws2_32.dll; dwrite.dll; ffmpeg.dll"
msedge.exe,10204,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; version.dll; msvcrt.dll; ADVAPI32.dll; sechost.dll; bcrypt.dll; SHELL32.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; windows.storage.dll; wintypes.dll; SHCORE.dll; shlwapi.dll; ntmarta.dll; msedge.dll; WINMM.dll; uxtheme.dll; ole32.dll; kernel.appcore.dll; clbcatq.dll; Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll; DiagnosticDataSettings.dll; coreprivacysettingsstore.dll; USERENV.dll; gpapi.dll; wkscli.dll; netutils.dll; MSCTF.dll; profapi.dll; powrprof.dll; UMPDC.dll; SspiCli.dll; DWrite.dll; WS2_32.dll; COMCTL32.dll; OneCoreUAPCommonProxyStub.dll; CRYPT32.dll; DPAPI.dll; CRYPTBASE.dll; nlansp_c.dll; CFGMGR32.dll; StructuredQuery.dll; IPHLPAPI.DLL; NSI.dll; dhcpcsvc6.DLL; dhcpcsvc.DLL; PROPSYS.dll; DNSAPI.dll; Windows.System.Launcher.dll; msvcp110_win.dll; windows.staterepositorycore.dll; textinputframework.dll; edputil.dll; Windows.UI.dll; WTSAPI32.dll; SETUPAPI.dll; DEVOBJ.dll; WINSTA.dll; mscms.dll; WINHTTP.dll; twinapi.appcore.dll; Windows.Internal.UI.Shell.WindowTabManager.dll; Windows.Security.Authentication.Web.Core.dll; iertutil.dll; srvcli.dll; OneCoreCommonProxyStub.dll; vaultcli.dll; WINTRUST.dll; MSASN1.dll; sxs.dll; Secur32.dll; LINKINFO.dll; policymanager.dll; AppXDeploymentClient.dll; InputHost.dll; CoreMessaging.dll; twinapi.dll; dataexchange.dll; UIAutomationCore.DLL; dwmapi.dll; atlthunk.dll; OLEACC.dll; directmanipulation.dll; Windows.System.UserProfile.DiagnosticsSettings.dll; usermgrcli.dll; CRYPTSP.dll; rsaenh.dll; clipc.dll; ShellCommonCommonProxyStub.dll; netprofm.dll; npmproxy.dll; ffmpeg.dll; FirewallAPI.dll; fwbase.dll; TenantRestrictionsPlugin.dll; FWPolicyIOMgr.dll; windows.staterepositoryclient.dll; capauthz.dll; apphelp.dll; Geolocation.dll; BiWinrt.dll; microsoft_shell_integration.dll; Windows.ApplicationModel.dll; NETAPI32.dll; wevtapi.dll; ncrypt.dll; NTASN1.dll; PCPKsp.dll; tbs.dll; ncryptprov.dll; mswsock.dll; slc.dll; SPPC.DLL; slwga.dll; telclient.dll; dbghelp.dll; oneds.dll; CoreUIComponents.dll; MMDevApi.dll; wtdccm.dll; HID.DLL; MsSpellCheckingFacility.dll; Bcp47Langs.dll; sapi.dll; dxgi.dll; d3d11.dll; dxcore.dll; directxdatabasehelper.dll; D3DSCache.dll; dcomp.dll; Windows.UI.Immersive.dll; Windows.Web.dll; usermgrproxy.dll; ntshrui.dll; cscapi.dll; TaskFlowDataEngine.dll; wpnapps.dll"
msedge.exe,10292,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; ole32.dll; kernel.appcore.dll; uxtheme.dll; dxgi.dll; dxcore.dll; directxdatabasehelper.dll; mf.dll; mfplat.dll; shcore.dll; cfgmgr32.dll; RTWorkQ.DLL; windows.staterepositorycore.dll; D3DCompiler_47.dll; libglesv2.dll; libegl.dll; dwmapi.dll; d3d11.dll; dcomp.dll; aticfx64.dll; VERSION.dll; atiuxp64.dll; atidxx64.dll; SETUPAPI.dll; SHELL32.dll; apphelp.dll; amdihk64.dll; SHLWAPI.dll; windows.storage.dll; wintypes.dll; USERENV.dll; profapi.dll; SspiCli.dll; D3DSCache.dll; vk_swiftshader.dll; atiumd6a.dll; POWRPROF.dll; UMPDC.dll; MSCTF.dll; CoreMessaging.dll; clbcatq.dll; CRYPTBASE.DLL; CompPkgSup.DLL; amdh264enc64.dll; d3d9.dll; PROPSYS.dll; dxva2.dll; MFCORE.DLL; evr.dll; Windows.Media.dll; d3d10warp.dll; wuceffects.dll"
msedge.exe,10304,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; USER32.dll; win32u.dll; GDI32.dll; gdi32full.dll; IMM32.DLL; ole32.dll; kernel.appcore.dll; uxtheme.dll; WS2_32.dll; IPHLPAPI.DLL; NSI.dll; dhcpcsvc6.DLL; nlansp_c.dll; dhcpcsvc.DLL; DNSAPI.dll; clbcatq.dll; netprofm.dll; npmproxy.dll; mswsock.dll; rasadhlp.dll; CRYPT32.dll; DPAPI.DLL; CRYPTBASE.dll; ncrypt.dll; NTASN1.dll; ncryptprov.dll; ntmarta.dll; qwave.dll; TRAFFIC.dll; WMICLNT.dll"
svchost.exe,10336,""
msedge.exe,10444,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll"
curl.exe,10672,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; WS2_32.dll; RPCRT4.dll; bcrypt.dll; CRYPT32.dll; cryptsp.dll; ucrtbase.dll; secur32.dll,; SSPICLI.DLL; iphlpapi.dll; mswsock.dll"
cmd.exe,10796,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; ucrtbase.dll; winbrand.dll; msvcrt.dll; combase.dll; RPCRT4.dll; shcore.dll; msvcp_win.dll,; sechost.dll; bcrypt.dll"
OpenConsole.exe,10804,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; combase.dll; ucrtbase.dll; RPCRT4.dll; OLEAUT32.dll; msvcp_win.dll; shcore.dll,; uiautomationcore.dll; user32.dll; win32u.dll; GDI32.dll; gdi32full.dll; advapi32.dll; msvcrt.dll; sechost.dll; windows.storage.dll; PROPSYS.dll; bcrypt.dll; SHELL32.dll; wintypes.dll; USP10.dll; WINMM.dll; d2d1.dll; icu.dll; DWrite.dll; dxgi.dll; d3d11.dll; D3DCOMPILER_47.dll; CRYPTSP.dll; IMM32.DLL; bcryptPrimitives.dll; uxtheme.dll; MSCTF.dll"
powershell.exe,10808,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msvcrt.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; ATL.DLL; combase.dll; RPCRT4.dll,; USER32.dll; win32u.dll; ADVAPI32.dll; sechost.dll; GDI32.dll; bcrypt.dll; gdi32full.dll; OLE32.dll; mscoree.dll; IMM32.DLL; mscoreei.dll; SHLWAPI.dll; kernel.appcore.dll; VERSION.dll; clr.dll; VCRUNTIME140_CLR0400.dll; VCRUNTIME140_1_CLR0400.dll; ucrtbase_clr0400.dll; mscorlib.ni.dll; bcryptPrimitives.dll; System.ni.dll; System.Core.ni.dll; Microsoft.PowerShell.ConsoleHost.ni.dll; CRYPTSP.dll; rsaenh.dll; CRYPTBASE.dll; System.Management.Automation.ni.dll; clbcatq.dll; psapi.dll; shell32.dll; windows.storage.dll; wintypes.dll; amsi.dll; SHCORE.dll; USERENV.dll; profapi.dll; MpOav.dll; wintrust.dll; CRYPT32.dll; MSASN1.dll; Microsoft.Management.Infrastructure.ni.dll; System.Xml.ni.dll; wldp.dll; System.Management.ni.dll; System.DirectoryServices.ni.dll; System.Numerics.ni.dll; appidapi.dll; srpapi.dll; uxtheme.dll; System.Data.ni.dll; System.Data.dll; WS2_32.dll; System.Configuration.ni.dll; gpapi.dll; clrjit.dll; Microsoft.PowerShell.Security.ni.dll; System.Transactions.ni.dll; System.Transactions.dll; secur32.dll; SSPICLI.DLL; MPCLIENT.DLL; urlmon.dll; srvcli.dll; netutils.dll; iertutil.dll; PROPSYS.dll; virtdisk.dll; Microsoft.PowerShell.Commands.Management.ni.dll; System.Configuration.Install.ni.dll"
msedge.exe,10976,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; dbghelp.dll; ws2_32.dll; dwrite.dll; ffmpeg.dll"
WindowsTerminal.exe,11020,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; user32.dll; win32u.dll; GDI32.dll; TerminalThemeHelpers.dll; gdi32full.dll; msvcp_win.dll,; ucrtbase.dll; shcore.dll; combase.dll; RPCRT4.dll; SHELL32.dll; OLEAUT32.dll; dwmapi.dll; UxTheme.dll; IMM32.DLL; kernel.appcore.dll; msvcrt.dll; bcryptPrimitives.dll; clbcatq.dll; sechost.dll; bcrypt.dll; windows.staterepositorycore.dll; TerminalApp.dll; WINMM.dll; Windows.UI.Xaml.dll; powrprof.dll; ntmarta.dll; UMPDC.dll; twinapi.appcore.dll; WinTypes.dll; OneCoreUAPCommonProxyStub.dll; Microsoft.Terminal.Control.dll; uiautomationcore.dll; d2d1.dll; icu.dll; dxgi.dll; DWrite.dll; d3d11.dll; D3DCOMPILER_47.dll; CRYPTSP.dll; Microsoft.UI.Xaml.dll; CoreMessaging.dll; Windows.UI.dll; InputHost.dll; advapi32.dll; CRYPTBASE.DLL; MSCTF.dll; UiaManager.dll; WindowManagementAPI.dll; urlmon.dll; netutils.dll; srvcli.dll; iertutil.dll; dxcore.dll; directxdatabasehelper.dll; MrmCoreR.dll; windows.staterepositoryclient.dll; aticfx64.dll; VERSION.dll; profapi.dll; atiuxp64.dll; dcomp.dll; atidxx64.dll; SETUPAPI.dll; ole32.dll; cfgmgr32.DLL; apphelp.dll; amdihk64.dll; SHLWAPI.dll; bcp47mrm.dll; Windows.UI.Xaml.Controls.dll; Bcp47Langs.dll; windows.storage.dll; Windows.UI.Immersive.dll; DataExchange.dll; Microsoft.Terminal.Remoting.dll; Windows.ApplicationModel.dll; Microsoft.Terminal.Settings.Model.dll; D3DSCache.dll; USERENV.dll; TerminalConnection.dll; WINHTTP.dll; Microsoft.VisualStudio.Setup.Configuration.Native.dll; AppExtension.dll; twinapi.dll; TextShaping.dll; rometadata.dll; sxs.dll; Windows.Globalization.dll; explorerframe.dll; windowscodecs.dll; directmanipulation.dll; msftedit.dll; globinputhost.dll; Windows.UI.Core.TextInput.dll; TextInputFramework.dll; CoreUIComponents.dll; OpenConsoleProxy.dll; threadpoolwinrt.dll; pfclient.dll; XmlLite.dll; wuceffects.dll; Windows.Graphics.dll; OneCoreCommonProxyStub.dll; NInput.dll; wtdccm.dll; windows.applicationmodel.datatransfer.dll; CoreShellAPI.dll; DragDropExperienceDataExchangeDelegated.dll; daxexec.dll; container.dll; capauthz.dll"
msedge.exe,11096,"ntdll.dll; KERNEL32.DLL; KERNELBASE.dll; msedge_elf.dll; OLEAUT32.dll; msvcp_win.dll; ucrtbase.dll; combase.dll; RPCRT4.dll,; bcryptprimitives.dll; ADVAPI32.dll; msvcrt.dll; sechost.dll; bcrypt.dll; msedge.dll; WINMM.dll; dbghelp.dll; ws2_32.dll; dwrite.dll; ffmpeg.dll"
